Unnamed: 0	session	filename	transcript	speaker	image	original_transcript	response	pinmic	array
89	20230325-150539-579	311.wav	ドーナッツ食べる？	Yoshino	00000017/00017755.jpg	ドーナッツ食べる？	一口、頂戴||大きいドーナッツだね。||一口、頂戴||大きいドーナッツだね。||一口、頂戴||大きいドーナッツだね。	splitted_speech/pinmic/20230325-150539-579/311.html	splitted_speech/yoshino_original/20230325-150539-579/311.html
764	20230325-161026-551	811.wav	ドーナツ食べる？	Kawano	00000017/00017755.jpg	ドーナッツ食べる？	一口、頂戴||大きいドーナッツだね。||一口、頂戴||大きいドーナッツだね。||一口、頂戴||大きいドーナッツだね。	splitted_speech/pinmic/20230325-161026-551/811.html	splitted_speech/kawano_original/20230325-161026-551/811.html
486	20230325-161026-551	433.wav	ドリンク注いでいます。	Kawano	00000056/00056236.jpg	今、ドリンク注いでます。	はーい||はーい||はーい||はーい	splitted_speech/pinmic/20230325-161026-551/433.html	splitted_speech/kawano_original/20230325-161026-551/433.html
787	20230325-161026-551	841.wav	今、ドリンクに注いでいます。	Kawano	00000056/00056236.jpg	今、ドリンク注いでます。	はーい||はーい||はーい||はーい	splitted_speech/pinmic/20230325-161026-551/841.html	splitted_speech/kawano_original/20230325-161026-551/841.html
390	20230325-155017-589	35.wav	今、ドリンクを注いでます。	Yoshino	00000056/00056236.jpg	今、ドリンク注いでます。	はーい||はーい||はーい||はーい	splitted_speech/pinmic/20230325-155017-589/35.html	splitted_speech/yoshino_original/20230325-155017-589/35.html
113	20230325-150539-579	337.wav	今、ドリンクを注いでます。	Yoshino	00000056/00056236.jpg	今、ドリンク注いでます。	はーい||はーい||はーい||はーい	splitted_speech/pinmic/20230325-150539-579/337.html	splitted_speech/yoshino_original/20230325-150539-579/337.html
594	20230325-161026-551	579.wav	イスの配置はこのあたりでよいのかしら？	Kawano	00000022/00022083.jpg	イスの配置はこのあたりでよいかしら？	そうだね	splitted_speech/pinmic/20230325-161026-551/579.html	splitted_speech/kawano_original/20230325-161026-551/579.html
428	20230325-161026-551	334.wav	あなたも飲むでしょ？コップを頂戴。	Kawano	00000002/00002929.jpg	あなたも飲むでしょ？コップを頂戴。	手際がいいね。||おいしそうな飲み物だね頂くよ||取ってくるよ||手際がいいね。||おいしそうな飲み物だね頂くよ||取ってくるよ	splitted_speech/pinmic/20230325-161026-551/334.html	splitted_speech/kawano_original/20230325-161026-551/334.html
716	20230325-161026-551	757.wav	あなたも飲むでしょ？コップを頂戴。	Kawano	00000002/00002929.jpg	あなたも飲むでしょ？コップを頂戴。	手際がいいね。||おいしそうな飲み物だね頂くよ||取ってくるよ||手際がいいね。||おいしそうな飲み物だね頂くよ||取ってくるよ	splitted_speech/pinmic/20230325-161026-551/757.html	splitted_speech/kawano_original/20230325-161026-551/757.html
72	20230325-150539-579	294.wav	このカップケーキの飾り付け、お願いね。	Yoshino	00000032/00032338.jpg	このカップケーキの飾り付け、お願いね。	私がしっかりやります。||そんなの私には無理です。||私がしっかりやります。||そんなの私には無理です。||私がしっかりやります。||そんなの私には無理です。	splitted_speech/pinmic/20230325-150539-579/294.html	splitted_speech/yoshino_original/20230325-150539-579/294.html
351	20230325-154844-077	16.wav	このカップケーキの飾り付け、お願いね。	Yoshino	00000032/00032338.jpg	このカップケーキの飾り付け、お願いね。	私がしっかりやります。||そんなの私には無理です。||私がしっかりやります。||そんなの私には無理です。||私がしっかりやります。||そんなの私には無理です。	splitted_speech/pinmic/20230325-154844-077/16.html	splitted_speech/yoshino_original/20230325-154844-077/16.html
749	20230325-161026-551	792.wav	このカップケーキの飾り付け、お願いね。	Kawano	00000032/00032338.jpg	このカップケーキの飾り付け、お願いね。	私がしっかりやります。||そんなの私には無理です。||私がしっかりやります。||そんなの私には無理です。||私がしっかりやります。||そんなの私には無理です。	splitted_speech/pinmic/20230325-161026-551/792.html	splitted_speech/kawano_original/20230325-161026-551/792.html
77	20230325-150539-579	299.wav	赤は赤、緑は緑に入れたよ	Yoshino	00000076/00076335.jpg	赤は赤、緑は緑に入れたよ	すばらしいわね	splitted_speech/pinmic/20230325-150539-579/299.html	splitted_speech/yoshino_original/20230325-150539-579/299.html
361	20230325-155017-589	6.wav	カメラ係りをありがとう。	Yoshino	00000072/00072666.jpg	カメラ係りありがとう。	二人ともいい表情ですよ！||どういたしまして、お役に立ててうれしいです。||写真撮影なら任せてください。	splitted_speech/pinmic/20230325-155017-589/6.html	splitted_speech/yoshino_original/20230325-155017-589/6.html
96	20230325-150539-579	318.wav	予習しているから静かにしていて。	Yoshino	00000003/00003009.jpg	予習してるから静かにしてて。	ごめんなさい。後で出直します。||了解しました。	splitted_speech/pinmic/20230325-150539-579/318.html	splitted_speech/yoshino_original/20230325-150539-579/318.html
640	20230325-161026-551	637.wav	採取した組織を顕微鏡で観察します。	Kawano	00000002/00002229.jpg	採取した組織を顕微鏡で観察します。	何か分かりましたか？||何が見えるのですか？||どんな組織なのか、私も見たいです。||何か分かりましたか？||何が見えるのですか？||どんな組織なのか、私も見たいです。	splitted_speech/pinmic/20230325-161026-551/637.html	splitted_speech/kawano_original/20230325-161026-551/637.html
278	20230325-150539-579	519.wav	採取した組織を顕微鏡で観察します。	Yoshino	00000002/00002229.jpg	採取した組織を顕微鏡で観察します。	何か分かりましたか？||何が見えるのですか？||どんな組織なのか、私も見たいです。||何か分かりましたか？||何が見えるのですか？||どんな組織なのか、私も見たいです。	splitted_speech/pinmic/20230325-150539-579/519.html	splitted_speech/yoshino_original/20230325-150539-579/519.html
281	20230325-150539-579	522.wav	上手に弾けてるでしょ？	Yoshino	00000086/00086217.jpg	上手に弾けているでしょ？	毎日練習してるんだね。||毎日練習してるんだね。	splitted_speech/pinmic/20230325-150539-579/522.html	splitted_speech/yoshino_original/20230325-150539-579/522.html
643	20230325-161026-551	640.wav	上手に弾けているでしょ？	Kawano	00000086/00086217.jpg	上手に弾けているでしょ？	毎日練習してるんだね。||毎日練習してるんだね。	splitted_speech/pinmic/20230325-161026-551/640.html	splitted_speech/kawano_original/20230325-161026-551/640.html
393	20230325-155017-589	38.wav	んー、そうだねぇ	Yoshino	00000018/00018310.jpg	んー、そうだねぇ	どうでしょうか。||どうですか、確認お願いします。||どうでしょうか。||どうですか、確認お願いします。	splitted_speech/pinmic/20230325-155017-589/38.html	splitted_speech/yoshino_original/20230325-155017-589/38.html
116	20230325-150539-579	340.wav	んー、そうだねぇ	Yoshino	00000018/00018310.jpg	んー、そうだねぇ	どうでしょうか。||どうですか、確認お願いします。||どうでしょうか。||どうですか、確認お願いします。	splitted_speech/pinmic/20230325-150539-579/340.html	splitted_speech/yoshino_original/20230325-150539-579/340.html
628	20230325-161026-551	623.wav	しっかりつかまっていろよ！	Kawano	00000095/00095389.jpg	しっかりつかまっていろよ！	はい、そうします||はい、そうします	splitted_speech/pinmic/20230325-161026-551/623.html	splitted_speech/kawano_original/20230325-161026-551/623.html
266	20230325-150539-579	507.wav	しっかりつかまってろよ！	Yoshino	00000095/00095389.jpg	しっかりつかまっていろよ！	はい、そうします||はい、そうします	splitted_speech/pinmic/20230325-150539-579/507.html	splitted_speech/yoshino_original/20230325-150539-579/507.html
703	20230325-161026-551	743.wav	一息つきましたね。	Kawano	00000056/00056276.jpg	一息つきましたね。	一息ついたら、また作業に戻ろうか。||食後のコーヒーは落ち着くな	splitted_speech/pinmic/20230325-161026-551/743.html	splitted_speech/kawano_original/20230325-161026-551/743.html
54	20230325-150539-579	276.wav	今日の昼食はピザだよ。	Yoshino	00000018/00018000.jpg	今日の昼食はピザだよ。	おいしそうだね、私にも一枚くださいよ。||おいしそうだね、私にも一枚くださいよ。||おいしそうだね、私にも一枚くださいよ。||おいしそうだね、私にも一枚くださいよ。	splitted_speech/pinmic/20230325-150539-579/276.html	splitted_speech/yoshino_original/20230325-150539-579/276.html
440	20230325-161026-551	354.wav	今日の昼食はピザだよ。	Kawano	00000018/00018000.jpg	今日の昼食はピザだよ。	おいしそうだね、私にも一枚くださいよ。||おいしそうだね、私にも一枚くださいよ。||おいしそうだね、私にも一枚くださいよ。||おいしそうだね、私にも一枚くださいよ。	splitted_speech/pinmic/20230325-161026-551/354.html	splitted_speech/kawano_original/20230325-161026-551/354.html
731	20230325-161026-551	773.wav	今日の昼食はピザだよ。	Kawano	00000018/00018000.jpg	今日の昼食はピザだよ。	おいしそうだね、私にも一枚くださいよ。||おいしそうだね、私にも一枚くださいよ。||おいしそうだね、私にも一枚くださいよ。||おいしそうだね、私にも一枚くださいよ。	splitted_speech/pinmic/20230325-161026-551/773.html	splitted_speech/kawano_original/20230325-161026-551/773.html
42	20230325-150539-579	264.wav	今日の昼食はピザだよ。	Yoshino	00000018/00018000.jpg	今日の昼食はピザだよ。	おいしそうだね、私にも一枚くださいよ。||おいしそうだね、私にも一枚くださいよ。||おいしそうだね、私にも一枚くださいよ。||おいしそうだね、私にも一枚くださいよ。	splitted_speech/pinmic/20230325-150539-579/264.html	splitted_speech/yoshino_original/20230325-150539-579/264.html
748	20230325-161026-551	791.wav	私のマグカップどこにあるか知りませんか？このカップケーキの飾り付け、お願いね。	Kawano	00000049/00049928.jpg	私のマグカップどこにあるか知りませんか？	できますか||できますか||できますか	splitted_speech/pinmic/20230325-161026-551/791.html	splitted_speech/kawano_original/20230325-161026-551/791.html
350	20230325-154844-077	15.wav	私のマグカップどこにあるか知りませんか？	Yoshino	00000049/00049928.jpg	私のマグカップどこにあるか知りませんか？	できますか||できますか||できますか	splitted_speech/pinmic/20230325-154844-077/15.html	splitted_speech/yoshino_original/20230325-154844-077/15.html
453	20230325-161026-551	376.wav	私のマグカップどこにあるか知りませんか？	Kawano	00000049/00049928.jpg	私のマグカップどこにあるか知りませんか？	できますか||できますか||できますか	splitted_speech/pinmic/20230325-161026-551/376.html	splitted_speech/kawano_original/20230325-161026-551/376.html
352	20230325-154844-077	17.wav	今日は、お疲れ様でした。	Yoshino	00000052/00052378.jpg	今日は、お疲れ様でした。	じゃあ、お先に失礼します。||お疲れさまでした。||じゃあ、お先に失礼します。||お疲れさまでした。	splitted_speech/pinmic/20230325-154844-077/17.html	splitted_speech/yoshino_original/20230325-154844-077/17.html
73	20230325-150539-579	295.wav	今日は、お疲れ様でした。	Yoshino	00000052/00052378.jpg	今日は、お疲れ様でした。	じゃあ、お先に失礼します。||お疲れさまでした。||じゃあ、お先に失礼します。||お疲れさまでした。	splitted_speech/pinmic/20230325-150539-579/295.html	splitted_speech/yoshino_original/20230325-150539-579/295.html
762	20230325-161026-551	809.wav	あと何個分刻めばいいの？	Kawano	00000008/00008810.jpg	あと何個分刻めばいいの？	そこにある分すべて刻んでください。||そこにある分すべて刻んでください。||そこにある分すべて刻んでください。	splitted_speech/pinmic/20230325-161026-551/809.html	splitted_speech/kawano_original/20230325-161026-551/809.html
363	20230325-155017-589	8.wav	あと何個分刻めばいいの？	Yoshino	00000008/00008810.jpg	あと何個分刻めばいいの？	そこにある分すべて刻んでください。||そこにある分すべて刻んでください。||そこにある分すべて刻んでください。	splitted_speech/pinmic/20230325-155017-589/8.html	splitted_speech/yoshino_original/20230325-155017-589/8.html
465	20230325-161026-551	396.wav	あと何個分刻めばいいの？	Kawano	00000008/00008810.jpg	あと何個分刻めばいいの？	そこにある分すべて刻んでください。||そこにある分すべて刻んでください。||そこにある分すべて刻んでください。	splitted_speech/pinmic/20230325-161026-551/396.html	splitted_speech/kawano_original/20230325-161026-551/396.html
208	20230325-150539-579	445.wav	文化祭に何をするか話合いましょ。	Yoshino	00000028/00028443.jpg	文化祭に何をするか話合いましょ。	そうだね、文化祭で何かやりたいことはある？	splitted_speech/pinmic/20230325-150539-579/445.html	splitted_speech/yoshino_original/20230325-150539-579/445.html
367	20230325-155017-589	12.wav	さぁ、これでできあがり。お待たせしました。	Yoshino	00000099/00099976.jpg	さぁ、これでできあがり。お待たせしました。	待ちくたびれたよー||待ってました。||待ちくたびれたよー||待ってました。	splitted_speech/pinmic/20230325-155017-589/12.html	splitted_speech/yoshino_original/20230325-155017-589/12.html
766	20230325-161026-551	815.wav	さぁ、これでできあがり。お待たせしました。	Kawano	00000099/00099976.jpg	さぁ、これでできあがり。お待たせしました。	待ちくたびれたよー||待ってました。||待ちくたびれたよー||待ってました。	splitted_speech/pinmic/20230325-161026-551/815.html	splitted_speech/kawano_original/20230325-161026-551/815.html
515	20230325-161026-551	472.wav	どこで料理の勉強をしたかって？	Kawano	00000066/00066840.jpg	どこで料理の勉強したかって？「服部幸應専門学校」だよ？知ってるだろ？有名だもんな。	服部幸應専門学校出身ならその腕前も納得ですね。	splitted_speech/pinmic/20230325-161026-551/472.html	splitted_speech/kawano_original/20230325-161026-551/472.html
10	20230325-150539-579	232.wav	雨の中待ってるのに連絡が取れないの。	Yoshino	00000008/00008176.jpg	雨の中待ってるのに連絡が取れないの。	外は雨だから待ち合わせ場所が変わってたりしないですか？||外は雨だから待ち合わせ場所が変わってたりしないですか？	splitted_speech/pinmic/20230325-150539-579/232.html	splitted_speech/yoshino_original/20230325-150539-579/232.html
411	20230325-161026-551	317.wav	雨の中待ってるのに連絡が取れないの。	Kawano	00000008/00008176.jpg	雨の中待ってるのに連絡が取れないの。	外は雨だから待ち合わせ場所が変わってたりしないですか？||外は雨だから待ち合わせ場所が変わってたりしないですか？	splitted_speech/pinmic/20230325-161026-551/317.html	splitted_speech/kawano_original/20230325-161026-551/317.html
718	20230325-161026-551	759.wav	ワゴンセールのものを何冊か買うけど、あなたはいらないの？	Kawano	00000007/00007071.jpg	ワゴンセールのものを何冊か買うけど、あなたはいらないの？	私も買ってみようかな。||私も買ってみようかな。||私も買ってみようかな。	splitted_speech/pinmic/20230325-161026-551/759.html	splitted_speech/kawano_original/20230325-161026-551/759.html
29	20230325-150539-579	251.wav	ワゴンセールのものを何冊か買うけど、あなたいらないの？	Yoshino	00000007/00007071.jpg	ワゴンセールのものを何冊か買うけど、あなたはいらないの？	私も買ってみようかな。||私も買ってみようかな。||私も買ってみようかな。	splitted_speech/pinmic/20230325-150539-579/251.html	splitted_speech/yoshino_original/20230325-150539-579/251.html
430	20230325-161026-551	336.wav	ワゴンセールのものを何冊か買うけど、あなたはいらないの？	Kawano	00000007/00007071.jpg	ワゴンセールのものを何冊か買うけど、あなたはいらないの？	私も買ってみようかな。||私も買ってみようかな。||私も買ってみようかな。	splitted_speech/pinmic/20230325-161026-551/336.html	splitted_speech/kawano_original/20230325-161026-551/336.html
521	20230325-161026-551	481.wav	飛びます跳びます	Kawano	00000101/00101985.jpg	飛びます跳びます	ははは。	splitted_speech/pinmic/20230325-161026-551/481.html	splitted_speech/kawano_original/20230325-161026-551/481.html
235	20230325-150539-579	475.wav	本物そっくりでしょう	Yoshino	00000029/00029177.jpg	本物そっくりでしょ	すごいね||すごいね	splitted_speech/pinmic/20230325-150539-579/475.html	splitted_speech/yoshino_original/20230325-150539-579/475.html
598	20230325-161026-551	587.wav	本物そっくりでしょ	Kawano	00000029/00029177.jpg	本物そっくりでしょ	すごいね||すごいね	splitted_speech/pinmic/20230325-161026-551/587.html	splitted_speech/kawano_original/20230325-161026-551/587.html
210	20230325-150539-579	447.wav	走りますね。	Yoshino	00000114/00114038.jpg	走りますね。	いい記録に向かって頑張ってよ！||ここで記録をとっています。||いい記録に向かって頑張ってよ！||ここで記録をとっています。	splitted_speech/pinmic/20230325-150539-579/447.html	splitted_speech/yoshino_original/20230325-150539-579/447.html
575	20230325-161026-551	557.wav	走りますね。	Kawano	00000114/00114038.jpg	走りますね。	いい記録に向かって頑張ってよ！||ここで記録をとっています。||いい記録に向かって頑張ってよ！||ここで記録をとっています。	splitted_speech/pinmic/20230325-161026-551/557.html	splitted_speech/kawano_original/20230325-161026-551/557.html
591	20230325-161026-551	576.wav	すみませんが、研究室では撮影するのはご遠慮ください。	Kawano	00000002/00002283.jpg	すみませんが、研究室では撮影するのはご遠慮ください。	分かりました、撮影はやめておきます。||わかりました。||撮影はやめることにします。	splitted_speech/pinmic/20230325-161026-551/576.html	splitted_speech/kawano_original/20230325-161026-551/576.html
506	20230325-161026-551	462.wav	もう2cmほど削ったほうがいいな。	Kawano	00000059/00059391.jpg	もう2cmほど削ったほうがいいな。	分かりました。やってみます。||微妙ですね||何か必要ですか？||分かりました。やってみます。||微妙ですね||何か必要ですか？	splitted_speech/pinmic/20230325-161026-551/462.html	splitted_speech/kawano_original/20230325-161026-551/462.html
136	20230325-150539-579	360.wav	もう2cmほど削ったほうがいいかな。	Yoshino	00000059/00059391.jpg	もう2cmほど削ったほうがいいな。	分かりました。やってみます。||微妙ですね||何か必要ですか？||分かりました。やってみます。||微妙ですね||何か必要ですか？	splitted_speech/pinmic/20230325-150539-579/360.html	splitted_speech/yoshino_original/20230325-150539-579/360.html
314	20230325-150539-579	558.wav	朝刊の一面はこの記事でいこう。	Yoshino	00000088/00088205.jpg	朝刊の一面はこの記事でいこう。	こっちの記事のほうが良いかも||こっちの記事のほうが良いかも	splitted_speech/pinmic/20230325-150539-579/558.html	splitted_speech/yoshino_original/20230325-150539-579/558.html
670	20230325-161026-551	685.wav	朝刊の一面はこの記事でいこう。	Kawano	00000088/00088205.jpg	朝刊の一面はこの記事でいこう。	こっちの記事のほうが良いかも||こっちの記事のほうが良いかも	splitted_speech/pinmic/20230325-161026-551/685.html	splitted_speech/kawano_original/20230325-161026-551/685.html
409	20230325-161026-551	315.wav	飲み物を入れますから少々お待ちくださいね。	Kawano	00000002/00002900.jpg	飲み物を入れますから少々お待ちくださいね。	コップ準備してきます。||コップ準備してきます。	splitted_speech/pinmic/20230325-161026-551/315.html	splitted_speech/kawano_original/20230325-161026-551/315.html
697	20230325-161026-551	737.wav	飲み物を入れますから少々お待ちくださいね。	Kawano	00000002/00002900.jpg	飲み物を入れますから少々お待ちくださいね。	コップ準備してきます。||コップ準備してきます。	splitted_speech/pinmic/20230325-161026-551/737.html	splitted_speech/kawano_original/20230325-161026-551/737.html
532	20230325-161026-551	496.wav	トイレに並べるのを手伝ってくださる？	Kawano	00000077/00077266.jpg	トレイに並べるのを手伝ってくださる？	今手伝います。||はい、わかりました。||おまかせ下さい||手伝いますね	splitted_speech/pinmic/20230325-161026-551/496.html	splitted_speech/kawano_original/20230325-161026-551/496.html
218	20230325-150539-579	457.wav	最後にこいつをのせるんだ。	Yoshino	00000099/00099125.jpg	最後にこいつをのせるんだ。	早く食べてみたいわ||もう持って行っていい？||早く食べてみたいわ||もう持って行っていい？	splitted_speech/pinmic/20230325-150539-579/457.html	splitted_speech/yoshino_original/20230325-150539-579/457.html
583	20230325-161026-551	567.wav	最後にこいつをのせるんだ。	Kawano	00000099/00099125.jpg	最後にこいつをのせるんだ。	早く食べてみたいわ||もう持って行っていい？||早く食べてみたいわ||もう持って行っていい？	splitted_speech/pinmic/20230325-161026-551/567.html	splitted_speech/kawano_original/20230325-161026-551/567.html
326	20230325-150539-579	570.wav	このレシピで作るんですね？	Yoshino	00000098/00098636.jpg	このレシピで作るんですね？	ぜひあなたに作って頂きたいのです	splitted_speech/pinmic/20230325-150539-579/570.html	splitted_speech/yoshino_original/20230325-150539-579/570.html
774	20230325-161026-551	826.wav	重いバケツを担ぐのは一苦労だよ。	Kawano	00000002/00002855.jpg	重いバケツを担ぐのは一苦労だよ。	私もお手伝いしましょうか？||私もお手伝いしましょうか？	splitted_speech/pinmic/20230325-161026-551/826.html	splitted_speech/kawano_original/20230325-161026-551/826.html
100	20230325-150539-579	323.wav	重いバケツを担ぐのは一苦労だよ。	Yoshino	00000002/00002855.jpg	重いバケツを担ぐのは一苦労だよ。	私もお手伝いしましょうか？||私もお手伝いしましょうか？	splitted_speech/pinmic/20230325-150539-579/323.html	splitted_speech/yoshino_original/20230325-150539-579/323.html
519	20230325-161026-551	479.wav	釘で打ち付ける前にえ糊付けするときれいにしあが仕上がるんです	Kawano	00000040/00040285.jpg	釘で打ち付ける前に糊付けするときれいに仕上がるんです	この板でいい？||この板でいい？	splitted_speech/pinmic/20230325-161026-551/479.html	splitted_speech/kawano_original/20230325-161026-551/479.html
148	20230325-150539-579	376.wav	釘で打ち付ける前に糊付けをするときれいに仕上がるんです	Yoshino	00000040/00040285.jpg	釘で打ち付ける前に糊付けするときれいに仕上がるんです	この板でいい？||この板でいい？	splitted_speech/pinmic/20230325-150539-579/376.html	splitted_speech/yoshino_original/20230325-150539-579/376.html
589	20230325-161026-551	573.wav	該当の資料はデーターベース上にはないようです。	Kawano	00000087/00087903.jpg	該当の資料はデーターベース上にはないようです。	それは困った	splitted_speech/pinmic/20230325-161026-551/573.html	splitted_speech/kawano_original/20230325-161026-551/573.html
668	20230325-161026-551	680.wav	綺麗なお花でしょ？	Kawano	00000077/00077406.jpg	綺麗な花でしょ？	ほんと綺麗ね||ほんと綺麗ね	splitted_speech/pinmic/20230325-161026-551/680.html	splitted_speech/kawano_original/20230325-161026-551/680.html
311	20230325-150539-579	555.wav	綺麗な花でしょう	Yoshino	00000077/00077406.jpg	綺麗な花でしょ？	ほんと綺麗ね||ほんと綺麗ね	splitted_speech/pinmic/20230325-150539-579/555.html	splitted_speech/yoshino_original/20230325-150539-579/555.html
615	20230325-161026-551	607.wav	生ハムはお好きですか。	Kawano	00000097/00097315.jpg	生ハムはお好きですか。どうぞ食べてみて下さい。	ありがとう、いただきます。||ではお言葉に甘えて。	splitted_speech/pinmic/20230325-161026-551/607.html	splitted_speech/kawano_original/20230325-161026-551/607.html
394	20230325-155017-589	39.wav	天板に均等に絞り出します。	Yoshino	00000032/00032260.jpg	天板に均等に絞り出します。	大変な作業ですね||大変な作業ですね	splitted_speech/pinmic/20230325-155017-589/39.html	splitted_speech/yoshino_original/20230325-155017-589/39.html
117	20230325-150539-579	341.wav	天板に均等に絞り出します。	Yoshino	00000032/00032260.jpg	天板に均等に絞り出します。	大変な作業ですね||大変な作業ですね	splitted_speech/pinmic/20230325-150539-579/341.html	splitted_speech/yoshino_original/20230325-150539-579/341.html
705	20230325-161026-551	745.wav	この容器に何て書いてある？	Kawano	00000040/00040267.jpg	この容器に何て書いてある？	どれどれ、ちょっと見せて。||どれどれ、ちょっと見せて。	splitted_speech/pinmic/20230325-161026-551/745.html	splitted_speech/kawano_original/20230325-161026-551/745.html
417	20230325-161026-551	323.wav	この容器に何て書いてある？	Kawano	00000040/00040267.jpg	この容器に何て書いてある？	どれどれ、ちょっと見せて。||どれどれ、ちょっと見せて。	splitted_speech/pinmic/20230325-161026-551/323.html	splitted_speech/kawano_original/20230325-161026-551/323.html
133	20230325-150539-579	357.wav	ヒジャブ無しでいいかしら	Yoshino	00000021/00021173.jpg	ひじゃぶ無しでいいかしら	とても美しいですから、そのままでお願いします。||何を言っているの	splitted_speech/pinmic/20230325-150539-579/357.html	splitted_speech/yoshino_original/20230325-150539-579/357.html
734	20230325-161026-551	776.wav	この装置に検査薬を入れてみますね。	Kawano	00000088/00088461.jpg	この装置に検査薬を入れてみますね。	どのような反応が出るか興味深いです。||どうなるんだろう。||どのような反応が出るか興味深いです。||どうなるんだろう。||どのような反応が出るか興味深いです。||どうなるんだろう。	splitted_speech/pinmic/20230325-161026-551/776.html	splitted_speech/kawano_original/20230325-161026-551/776.html
442	20230325-161026-551	358.wav	この装置に検査薬を入れてみますね。	Kawano	00000088/00088461.jpg	この装置に検査薬を入れてみますね。	どのような反応が出るか興味深いです。||どうなるんだろう。||どのような反応が出るか興味深いです。||どうなるんだろう。||どのような反応が出るか興味深いです。||どうなるんだろう。	splitted_speech/pinmic/20230325-161026-551/358.html	splitted_speech/kawano_original/20230325-161026-551/358.html
57	20230325-150539-579	279.wav	この装置に検査薬を入れてみますね。	Yoshino	00000088/00088461.jpg	この装置に検査薬を入れてみますね。	どのような反応が出るか興味深いです。||どうなるんだろう。||どのような反応が出るか興味深いです。||どうなるんだろう。||どのような反応が出るか興味深いです。||どうなるんだろう。	splitted_speech/pinmic/20230325-150539-579/279.html	splitted_speech/yoshino_original/20230325-150539-579/279.html
620	20230325-161026-551	613.wav	ドライバーで飛ばすよ	Kawano	00000064/00064234.jpg	ドライバーで飛ばすよ？	どんなショットになるのか、お手並み拝見だね。||頑張ってくださいね||どんなショットになるのか、お手並み拝見だね。||頑張ってくださいね	splitted_speech/pinmic/20230325-161026-551/613.html	splitted_speech/kawano_original/20230325-161026-551/613.html
257	20230325-150539-579	498.wav	ドライバーで飛ばすよ	Yoshino	00000064/00064234.jpg	ドライバーで飛ばすよ？	どんなショットになるのか、お手並み拝見だね。||頑張ってくださいね||どんなショットになるのか、お手並み拝見だね。||頑張ってくださいね	splitted_speech/pinmic/20230325-150539-579/498.html	splitted_speech/yoshino_original/20230325-150539-579/498.html
582	20230325-161026-551	566.wav	あなたは何故私に付いてくるのですか？	Kawano	00000060/00060087.jpg	あなたは何故私に付いてくるのですか？	たまたま行く方向が同じだけで、あなたの後を付いていってるわけではないですよ。	splitted_speech/pinmic/20230325-161026-551/566.html	splitted_speech/kawano_original/20230325-161026-551/566.html
641	20230325-161026-551	638.wav	ジャーンプ	Kawano	00000114/00114549.jpg	ジャーンプ	届くかな。||余裕ね	splitted_speech/pinmic/20230325-161026-551/638.html	splitted_speech/kawano_original/20230325-161026-551/638.html
527	20230325-161026-551	489.wav	明日の会議をー成功させなくっちゃいけないから、準備をちゃんとやっておかないといけないんですよ。	Kawano	00000096/00096891.jpg	明日の会議は成功させなくっちゃいけないから、準備をちゃんとやっておかないといけないんですよ。	念入りな準備ご苦労さまです。	splitted_speech/pinmic/20230325-161026-551/489.html	splitted_speech/kawano_original/20230325-161026-551/489.html
196	20230325-150539-579	430.wav	コード余ってる？	Yoshino	00000077/00077902.jpg	コード有ってる？	あってるはずだよ	splitted_speech/pinmic/20230325-150539-579/430.html	splitted_speech/yoshino_original/20230325-150539-579/430.html
60	20230325-150539-579	282.wav	くそっ。急に暴落しやがった。大損だぜ。	Yoshino	00000021/00021568.jpg	くそっ。急に暴落しやがった。大損だぜ。	すごい、よくできたね||すごい、よくできたね||すごい、よくできたね	splitted_speech/pinmic/20230325-150539-579/282.html	splitted_speech/yoshino_original/20230325-150539-579/282.html
445	20230325-161026-551	361.wav	くそっ。急に暴落しやがった。大損だぜ。	Kawano	00000021/00021568.jpg	くそっ。急に暴落しやがった。大損だぜ。	すごい、よくできたね||すごい、よくできたね||すごい、よくできたね	splitted_speech/pinmic/20230325-161026-551/361.html	splitted_speech/kawano_original/20230325-161026-551/361.html
737	20230325-161026-551	779.wav	くそっ。急に暴落しやがった。大損だぜ。	Kawano	00000021/00021568.jpg	くそっ。急に暴落しやがった。大損だぜ。	すごい、よくできたね||すごい、よくできたね||すごい、よくできたね	splitted_speech/pinmic/20230325-161026-551/779.html	splitted_speech/kawano_original/20230325-161026-551/779.html
631	20230325-161026-551	628.wav	僕の今までの練習の成果を聴いておくれ	Kawano	00000043/00043965.jpg	僕の今までの練習の成果を聴いておくれ	はい、聴かせていただきます。||お上手ですね	splitted_speech/pinmic/20230325-161026-551/628.html	splitted_speech/kawano_original/20230325-161026-551/628.html
603	20230325-161026-551	593.wav	フラインぎグディスクとったどー。	Kawano	00000007/00007293.jpg	フライングディスクとったどー。	どうしたんですか||元気にしてる。	splitted_speech/pinmic/20230325-161026-551/593.html	splitted_speech/kawano_original/20230325-161026-551/593.html
436	20230325-161026-551	344.wav	私達の並びはクリスマスツリーみたいでしょ？	Kawano	00000010/00010808.jpg	私達の並びクリスマスツリーみたいでしょ	かわいいですね	splitted_speech/pinmic/20230325-161026-551/344.html	splitted_speech/kawano_original/20230325-161026-551/344.html
586	20230325-161026-551	570.wav	先にご飯食べますよ。	Kawano	00000050/00050270.jpg	先にご飯食べますよ。	どうぞ、先に始めていてください。||どうぞ、先に始めていてください。	splitted_speech/pinmic/20230325-161026-551/570.html	splitted_speech/kawano_original/20230325-161026-551/570.html
